snapshot_id,pipeline,fenetre_debut,fenetre_fin,version_collecte,annonce_id,url,modele,annee,type_connexion,segment,energie,reservation_instantanee,prix_jour,prix_heure,note,nb_avis,commune_recherche,commune_annonce,communes_recherche,nb_communes_matchees,rang_resultat,livraison_disponible,mon_vehicule,compte_proprietaire
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1701429,https://fr.getaround.com/location-voiture/neuilly-sur-seine/nissan-juke-1701429?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Nissan Juke,2014,Sur rendez-vous,SUV_COMPACT,THERMIQUE,,,deduite,False,78.0,,5.0,5,Asnières-sur-Seine,Neuilly Sur Seine,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1807035,https://fr.getaround.com/location-voiture/paris/fiat-500-hybride-1807035?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Fiat 500 Hybride,2023,GETAROUND CONNECT,CITADINE,HYBRIDE,,,deduite,False,62.0,,4.86,7,Asnières-sur-Seine,Paris,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1787205,https://fr.getaround.com/location-voiture/paris/smart-fortwo-passion-1787205?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Smart Fortwo Passion,2016,Sur rendez-vous,MICRO_CITADINE,THERMIQUE,,,deduite,False,71.0,,5.0,4,Puteaux,Paris,Puteaux
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,839114,https://fr.getaround.com/location-voiture/paris/dacia-sandero-839114?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Dacia Sandero,2014,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,50.0,,3.92,91,Asnières-sur-Seine,Paris,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1943972,https://fr.getaround.com/location-voiture/issy-les-moulineaux/renault-captur-1943972?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Renault Captur,2013,Sur rendez-vous,SUV_COMPACT,THERMIQUE,,,deduite,False,63.0,,,,Puteaux,Issy Les Moulineaux,Puteaux
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1531978,https://fr.getaround.com/location-voiture/boulogne-billancourt/jeep-renegade-limited-1531978?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Jeep Renegade Limited,2019,Sur rendez-vous,NON_CLASSE,THERMIQUE,,,deduite,False,273.0,,5.0,5,Puteaux,Boulogne Billancourt,Puteaux
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1323004,https://fr.getaround.com/location-voiture/paris/toyota-corolla-hybride-1323004?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Toyota Corolla Hybride,2020,GETAROUND CONNECT,BERLINE,HYBRIDE,,,deduite,False,78.0,,4.22,39,Asnières-sur-Seine,Paris,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1924671,https://fr.getaround.com/location-voiture/rueil-malmaison/renault-megane-iv-1924671?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Renault Mégane IV,2021,GETAROUND CONNECT,COMPACTE,THERMIQUE,,,deduite,False,94.0,,,,Puteaux,Rueil Malmaison,Puteaux
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1558419,https://fr.getaround.com/location-voiture/paris/citroen-c3-1558419?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Citroen C3,2019,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,65.0,,4.67,45,Asnières-sur-Seine,Paris,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1569930,https://fr.getaround.com/location-voiture/paris/renault-twingo-1569930?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Renault Twingo,2019,Sur rendez-vous,MICRO_CITADINE,THERMIQUE,,,deduite,False,85.0,,5.0,4,Puteaux,Paris,Puteaux
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1863796,https://fr.getaround.com/location-voiture/paris/tesla-model-3-1863796?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Tesla Model 3,2023,Sur rendez-vous,BERLINE,ELECTRIQUE,,,deduite,False,130.0,,5.0,2,Puteaux,Paris,Puteaux
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1650442,https://fr.getaround.com/location-voiture/paris/volkswagen-t-cross-1650442?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Volkswagen T-Cross,2024,GETAROUND CONNECT,SUV_COMPACT,THERMIQUE,,,deduite,False,89.0,,3.5,18,Asnières-sur-Seine,Paris,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1935040,https://fr.getaround.com/location-voiture/sartrouville/fiat-panda-1935040?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Fiat Panda,2014,Sur rendez-vous,MICRO_CITADINE,THERMIQUE,,,deduite,False,65.0,,,,Puteaux,Sartrouville,Puteaux
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1942770,https://fr.getaround.com/location-voiture/paris/dacia-jogger-1942770?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Dacia Jogger,2023,Sur rendez-vous,MONOSPACE,THERMIQUE,,,deduite,False,105.0,,,,Puteaux,Paris,Puteaux
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1906993,https://fr.getaround.com/location-voiture/villeneuve-la-garenne/ford-mondeo-hybride-1906993?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Ford Mondeo Hybride,2018,Sur rendez-vous,BERLINE,HYBRIDE,,,deduite,False,88.0,,,,Puteaux,Villeneuve La Garenne,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1643095,https://fr.getaround.com/location-voiture/rueil-malmaison/volkswagen-coccinelle-cabriolet-1643095?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Volkswagen Coccinelle Cabriolet,1970,Sur rendez-vous,CABRIOLET,THERMIQUE,,,deduite,False,248.0,,4.8,5,Puteaux,Rueil Malmaison,Puteaux
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1702914,https://fr.getaround.com/location-voiture/paris/renault-scenic-1702914?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Renault Scenic,2012,Sur rendez-vous,MONOSPACE,THERMIQUE,,,deduite,False,106.0,,5.0,10,Puteaux,Paris,Puteaux
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1875617,https://fr.getaround.com/location-voiture/sartrouville/ford-ka-1875617?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Ford Ka,2016,Sur rendez-vous,CITADINE,THERMIQUE,,,deduite,False,59.0,,5.0,4,Puteaux,Sartrouville,Puteaux
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1650460,https://fr.getaround.com/location-voiture/paris/volkswagen-t-cross-1650460?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Volkswagen T-Cross,2024,GETAROUND CONNECT,SUV_COMPACT,THERMIQUE,,,deduite,False,89.0,,3.28,18,Asnières-sur-Seine,Paris,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1545704,https://fr.getaround.com/location-voiture/boulogne-billancourt/land-rover-range-rover-evoque-1545704?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Land-Rover Range Rover Evoque,2014,Sur rendez-vous,NON_CLASSE,THERMIQUE,,,deduite,False,135.0,,4.88,4,Puteaux,Boulogne Billancourt,Puteaux
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1009327,https://fr.getaround.com/location-voiture/paris/citroen-c3-1009327?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Citroen C3,2019,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,53.0,,4.21,114,Asnières-sur-Seine,Paris,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1846783,https://fr.getaround.com/location-voiture/rueil-malmaison/hyundai-i20-1846783?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Hyundai i20,2020,Sur rendez-vous,CITADINE,THERMIQUE,,,deduite,False,102.0,,,,Puteaux,Rueil Malmaison,Puteaux
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1617403,https://fr.getaround.com/location-voiture/paris/smart-fortwo-coupe-1617403?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Smart Fortwo Coupé,2019,GETAROUND CONNECT,MICRO_CITADINE,THERMIQUE,,,deduite,False,86.0,,,,Puteaux,Paris,Puteaux
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1671440,https://fr.getaround.com/location-voiture/paris/peugeot-2008-1671440?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Peugeot 2008,2021,GETAROUND CONNECT,SUV_COMPACT,THERMIQUE,,,deduite,False,78.0,,3.95,42,Asnières-sur-Seine,Paris,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1296508,https://fr.getaround.com/location-voiture/paris/mercedes-benz-classe-e-1296508?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Mercedes-Benz Classe E,2015,Sur rendez-vous,BERLINE,THERMIQUE,,,deduite,False,97.0,,4.64,7,Puteaux,Paris,Puteaux
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1670785,https://fr.getaround.com/location-voiture/paris/peugeot-208-1670785?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Peugeot 208,2025,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,91.0,,4.33,18,Asnières-sur-Seine,Paris,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1067334,https://fr.getaround.com/location-voiture/nanterre/citroen-c5-cross-tourer-1067334?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Citroen C5 Cross Tourer,2022,Sur rendez-vous,BREAK,THERMIQUE,,,deduite,False,134.0,,,,Puteaux,Nanterre,Puteaux
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1692885,https://fr.getaround.com/location-voiture/bobigny/citroen-c4-1692885?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Citroen C4,2015,GETAROUND CONNECT,COMPACTE,THERMIQUE,,,deduite,False,64.0,,4.6,50,Asnières-sur-Seine,Bobigny,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1736314,https://fr.getaround.com/location-voiture/boulogne-billancourt/smart-fortwo-passion-1736314?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Smart Fortwo Passion,2015,Sur rendez-vous,MICRO_CITADINE,THERMIQUE,,,deduite,False,75.0,,5.0,2,Puteaux,Boulogne Billancourt,Puteaux
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1569354,https://fr.getaround.com/location-voiture/paris/toyota-yaris-hybride-1569354?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Toyota Yaris Hybride,2017,GETAROUND CONNECT,CITADINE,HYBRIDE,,,deduite,False,65.0,,4.95,63,Asnières-sur-Seine,Paris,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1105416,https://fr.getaround.com/location-voiture/paris/renault-zoe-1105416?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Renault ZOE,2020,GETAROUND CONNECT,CITADINE,ELECTRIQUE,,,deduite,False,88.0,,4.65,57,Puteaux,Paris,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1867943,https://fr.getaround.com/location-voiture/suresnes/skoda-kamiq-1867943?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Skoda Kamiq,2025,Sur rendez-vous,SUV_COMPACT,THERMIQUE,,,deduite,False,121.0,,,,Puteaux,Suresnes,Puteaux
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1650463,https://fr.getaround.com/location-voiture/paris/volkswagen-t-cross-1650463?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Volkswagen T-Cross,2024,GETAROUND CONNECT,SUV_COMPACT,THERMIQUE,,,deduite,False,89.0,,4.34,28,Asnières-sur-Seine,Paris,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1888564,https://fr.getaround.com/location-voiture/bezons/renault-scenic-1888564?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Renault Scenic,2017,Sur rendez-vous,MONOSPACE,THERMIQUE,,,deduite,False,92.0,,5.0,1,Puteaux,Bezons,Puteaux
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1925730,https://fr.getaround.com/location-voiture/paris/skoda-superb-1925730?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Skoda Superb,2015,Sur rendez-vous,BERLINE,THERMIQUE,,,deduite,False,48.0,,5.0,1,Asnières-sur-Seine,Paris,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1751139,https://fr.getaround.com/location-voiture/gennevilliers/toyota-c-hr-hybrid-1751139?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Toyota C-HR Hybrid,2017,Sur rendez-vous,SUV_COMPACT,HYBRIDE,,,deduite,False,83.0,,,,Puteaux,Gennevilliers,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1597078,https://fr.getaround.com/location-voiture/houilles/toyota-yaris-1597078?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Toyota Yaris,2013,Sur rendez-vous,CITADINE,THERMIQUE,,,deduite,False,73.0,,,,Puteaux,Houilles,Puteaux
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1614145,https://fr.getaround.com/location-voiture/courbevoie/peugeot-208-1614145?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Peugeot 208,2024,Sur rendez-vous,CITADINE,THERMIQUE,,,deduite,False,165.0,,,,Puteaux,Courbevoie,Puteaux
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1777327,https://fr.getaround.com/location-voiture/paris/citroen-c4-cactus-1777327?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Citroen C4 Cactus,2020,GETAROUND CONNECT,COMPACTE,THERMIQUE,,,deduite,False,65.0,,5.0,7,Asnières-sur-Seine,Paris,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1705445,https://fr.getaround.com/location-voiture/sartrouville/peugeot-208-1705445?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Peugeot 208,2015,Sur rendez-vous,CITADINE,THERMIQUE,,,deduite,False,75.0,,5.0,4,Puteaux,Sartrouville,Puteaux
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1155983,https://fr.getaround.com/location-voiture/paris/peugeot-108-1155983?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Peugeot 108,2018,GETAROUND CONNECT,MICRO_CITADINE,THERMIQUE,,,deduite,False,63.0,,4.58,46,Asnières-sur-Seine,Paris,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1139784,https://fr.getaround.com/location-voiture/courbevoie/peugeot-208-1139784?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Peugeot 208,2015,Sur rendez-vous,CITADINE,THERMIQUE,,,deduite,False,100.0,,,,Puteaux,Courbevoie,Puteaux
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1880597,https://fr.getaround.com/location-voiture/paris/peugeot-2008-1880597?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Peugeot 2008,2026,GETAROUND CONNECT,SUV_COMPACT,THERMIQUE,,,deduite,False,107.0,,4.6,5,Asnières-sur-Seine,Paris,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1230139,https://fr.getaround.com/location-voiture/paris/peugeot-108-cabriolet-1230139?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Peugeot 108 Cabriolet,2014,Sur rendez-vous,CABRIOLET,THERMIQUE,,,deduite,False,106.0,,5.0,5,Puteaux,Paris,Puteaux
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1694514,https://fr.getaround.com/location-voiture/paris/opel-crossland-1694514?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Opel Crossland,2024,GETAROUND CONNECT,SUV_COMPACT,THERMIQUE,,,deduite,False,62.0,,5.0,17,Asnières-sur-Seine,Paris,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1083759,https://fr.getaround.com/location-voiture/rueil-malmaison/renault-zoe-1083759?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Renault ZOE,2018,Sur rendez-vous,CITADINE,ELECTRIQUE,,,deduite,False,75.0,,,,Puteaux,Rueil Malmaison,Puteaux
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1931432,https://fr.getaround.com/location-voiture/herblay-sur-seine/audi-a1-sportback-1931432?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Audi A1 Sportback,2012,Sur rendez-vous,CITADINE,THERMIQUE,,,deduite,False,83.0,,,,Asnières-sur-Seine,Herblay Sur Seine,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1883063,https://fr.getaround.com/location-voiture/rueil-malmaison/bmw-x1-sdrive18i-1883063?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,BMW X1 sDrive18i,2019,Sur rendez-vous,NON_CLASSE,THERMIQUE,,,deduite,False,171.0,,,,Puteaux,Rueil Malmaison,Puteaux
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1938839,https://fr.getaround.com/location-voiture/cormeilles-en-parisis/peugeot-208-1938839?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Peugeot 208,2018,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,79.0,,,,Asnières-sur-Seine,Cormeilles En Parisis,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1639801,https://fr.getaround.com/location-voiture/houilles/peugeot-308-1639801?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Peugeot 308,2012,Sur rendez-vous,COMPACTE,THERMIQUE,,,deduite,False,75.0,,,,Puteaux,Houilles,Puteaux
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1841262,https://fr.getaround.com/location-voiture/nanterre/ford-puma-1841262?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Ford Puma,2021,Sur rendez-vous,SUV_COMPACT,THERMIQUE,,,deduite,False,171.0,,,,Puteaux,Nanterre,Puteaux
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1788487,https://fr.getaround.com/location-voiture/asnieres-sur-seine/tesla-model-y-standard-range-1788487?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Tesla Model Y Standard Range,2023,Sur rendez-vous,SUV_FAMILIAL,ELECTRIQUE,,,deduite,False,129.0,,,,Asnières-sur-Seine,Asnieres Sur Seine,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1640739,https://fr.getaround.com/location-voiture/boulogne-billancourt/lancia-voyager-1640739?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Lancia Voyager,2014,Sur rendez-vous,NON_CLASSE,THERMIQUE,,,deduite,False,177.0,,,,Puteaux,Boulogne Billancourt,Puteaux
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1864308,https://fr.getaround.com/location-voiture/colombes/renault-clio-1864308?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Renault Clio,2021,Sur rendez-vous,CITADINE,THERMIQUE,,,deduite,False,91.0,,5.0,1,Puteaux,Colombes,Puteaux
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,776791,https://fr.getaround.com/location-voiture/paris/dacia-sandero-776791?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Dacia Sandero,2017,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,57.0,,4.09,71,Asnières-sur-Seine,Paris,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1848146,https://fr.getaround.com/location-voiture/rueil-malmaison/mercedes-benz-gla-250-4matic-1848146?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Mercedes-Benz GLA 250 4MATIC,2021,Sur rendez-vous,SUV_COMPACT,THERMIQUE,,,deduite,False,115.0,,,,Puteaux,Rueil Malmaison,Puteaux
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1544484,https://fr.getaround.com/location-voiture/sannois/toyota-yaris-hybride-1544484?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Toyota Yaris Hybride,2022,Sur rendez-vous,CITADINE,HYBRIDE,,,deduite,False,80.0,,5.0,1,Asnières-sur-Seine,Sannois,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1665565,https://fr.getaround.com/location-voiture/nanterre/land-rover-range-rover-evoque-1665565?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Land-Rover Range Rover Evoque,2013,Sur rendez-vous,NON_CLASSE,THERMIQUE,,,deduite,False,143.0,,,,Puteaux,Nanterre,Puteaux
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1616323,https://fr.getaround.com/location-voiture/paris/tesla-model-3-long-range-1616323?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Tesla Model 3 Long Range,2019,Sur rendez-vous,BERLINE,ELECTRIQUE,,,deduite,False,205.0,,5.0,2,Puteaux,Paris,Puteaux
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1199921,https://fr.getaround.com/location-voiture/argenteuil/mg-mg4-1199921?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Mg MG4,2022,Sur rendez-vous,NON_CLASSE,THERMIQUE,,,deduite,False,100.0,,,,Puteaux,Argenteuil,Puteaux
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1570773,https://fr.getaround.com/location-voiture/bezons/audi-q3-1570773?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Audi Q3,2015,Sur rendez-vous,SUV_COMPACT,THERMIQUE,,,deduite,False,119.0,,5.0,3,Puteaux,Bezons,Puteaux
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,852766,https://fr.getaround.com/location-voiture/paris/citroen-2cv-852766?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Citroen 2CV,1982,Sur rendez-vous,NON_CLASSE,THERMIQUE,,,deduite,False,149.0,,4.68,11,Puteaux,Paris,Puteaux
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1644098,https://fr.getaround.com/location-voiture/paris/peugeot-208-1644098?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Peugeot 208,2020,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,59.0,,4.09,29,Asnières-sur-Seine,Paris,Asnières-sur-Seine
